OrderNumber,EventStartTime,EventName,TicketType,OrganizationCategoryName,OrganizationName,OrganizationZipCode,OrganizationState,Quantity,OrganizationCity,School District,School Type
101343802,3/11/2024,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12 Free,Cooper's Poynt Family School,8102,Camden,-4,New Jersey,Camden City SD,Public
101343802,3/11/2024,Gallery Lessons,8th Grade Student + Special Exhibition,PreK-12 Free,Cooper's Poynt Family School,8102,Camden,-3,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,Adult,PreK-12 Free,Yorkship Family School,8104,Camden,6,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,2nd Grade Student + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,30,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,29,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,Adult,PreK-12 Free,Yorkship Family School,8104,Camden,5,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,2nd Grade Student + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,5,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,7,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,2nd Grade Student + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,-5,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,-6,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,Adult,PreK-12 Free,Yorkship Family School,8104,Camden,1,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,2nd Grade Student + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,-4,New Jersey,Camden City SD,Public
101402636,3/11/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Yorkship Family School,8104,Camden,-3,New Jersey,Camden City SD,Public
101365030,3/12/2024,Gallery Lessons,Adult,PreK-12,Conestoga SHS,19312-1260,Berwyn,5,PA,Tredyffrin/Easttown SD,Public
101365030,3/12/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,78,PA,Tredyffrin/Easttown SD,Public
101365030,3/12/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,-24,PA,Tredyffrin/Easttown SD,Public
101365030,3/12/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,-1,PA,Tredyffrin/Easttown SD,Public
101402245,3/12/2024,Gallery Lessons,Adult,PreK-12 Free,Stephen Decatur School,19154-2047,Philadelphia,6,PA,Philadelphia City SD,Public
101402245,3/12/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Stephen Decatur School,19154-2047,Philadelphia,55,PA,Philadelphia City SD,Public
101402245,3/12/2024,Gallery Lessons,Adult,PreK-12 Free,Stephen Decatur School,19154-2047,Philadelphia,-6,PA,Philadelphia City SD,Public
101402245,3/12/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Stephen Decatur School,19154-2047,Philadelphia,-55,PA,Philadelphia City SD,Public
101340249,3/13/2024,Gallery Lessons,Adult,PreK-12,Cape May County Technical High School,08210-1651,Cape May Court House,2,New Jersey,Cape May County Technical High SD,Public
101340249,3/13/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12,Cape May County Technical High School,08210-1651,Cape May Court House,20,New Jersey,Cape May County Technical High SD,Public
101340249,3/13/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12,Cape May County Technical High School,08210-1651,Cape May Court House,-1,New Jersey,Cape May County Technical High SD,Public
101384905,3/13/2024,Gallery Lessons,Adult,PreK-12 Free,St Athanasius School,19138,Philadelphia,3,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101384905,3/13/2024,Gallery Lessons,Pre-K Student,PreK-12 Free,St Athanasius School,19138,Philadelphia,10,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101384905,3/13/2024,Gallery Lessons,Pre-K Student,PreK-12 Free,St Athanasius School,19138,Philadelphia,-1,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101482582,3/13/2024,Gallery Lessons,Adult,PreK-12 Free,Vare-Washington School,19147-5203,Philadelphia,2,PA,Philadelphia City SD,Public
101482582,3/13/2024,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12 Free,Vare-Washington School,19147-5203,Philadelphia,20,PA,Philadelphia City SD,Public
101482582,3/13/2024,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12 Free,Vare-Washington School,19147-5203,Philadelphia,-1,PA,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,Adult,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,4,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,7,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,7,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,8,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,8,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101489402,3/13/2024,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Franklin Learning Center,19130,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101489403,3/13/2024,Gallery Lessons,Adult,PreK-12 Free,George W. Childs School,19146-4825,Philadelphia,5,PA,Philadelphia City SD,Public
101489403,3/13/2024,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12 Free,George W. Childs School,19146-4825,Philadelphia,46,PA,Philadelphia City SD,Public
101489403,3/13/2024,Gallery Lessons,Adult,PreK-12 Free,George W. Childs School,19146-4825,Philadelphia,-5,PA,Philadelphia City SD,Public
101489403,3/13/2024,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12 Free,George W. Childs School,19146-4825,Philadelphia,-46,PA,Philadelphia City SD,Public
101431503,2/22/2024,PreK-12 In-School Post-Visit Lessons,Pre-K Student,PreK-12 Free,James Logan School,19141,Philadelphia,9,Pennsylvania,Philadelphia City SD,Public
101431503,2/22/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James Logan School,19141,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public
101431503,2/22/2024,PreK-12 In-School Post-Visit Lessons,Pre-K Student,PreK-12 Free,James Logan School,19141,Philadelphia,-29,Pennsylvania,Philadelphia City SD,Public
101431503,2/29/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James Logan School,19141,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
101431503,2/29/2024,PreK-12 In-School Post-Visit Lessons,Pre-K Student,PreK-12 Free,James Logan School,19141,Philadelphia,20,Pennsylvania,Philadelphia City SD,Public
101431503,2/29/2024,PreK-12 In-School Post-Visit Lessons,Pre-K Student,PreK-12 Free,James Logan School,19141,Philadelphia,9,Pennsylvania,Philadelphia City SD,Public
101431503,2/29/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James Logan School,19141,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public
101431503,2/29/2024,PreK-12 In-School Post-Visit Lessons,Pre-K Student,PreK-12 Free,James Logan School,19141,Philadelphia,-29,Pennsylvania,Philadelphia City SD,Public
101440051,2/8/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Charles W. Henry School,19119,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public
101440051,2/8/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Charles W. Henry School,19119,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
101440051,2/15/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Charles W. Henry School,19119,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public
101440051,2/15/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Charles W. Henry School,19119,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
101440226,3/21/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Chester Community CS,19061,Chester,1,Pennsylvania,Unaffiliated,Charter
101440226,3/21/2024,PreK-12 In-School Post-Visit Lessons,5th Grade Student,PreK-12 Free,Chester Community CS,19061,Chester,23,Pennsylvania,Unaffiliated,Charter
101440226,3/22/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Chester Community CS,19061,Chester,1,Pennsylvania,Unaffiliated,Charter
101440226,3/22/2024,PreK-12 In-School Post-Visit Lessons,5th Grade Student,PreK-12 Free,Chester Community CS,19061,Chester,23,Pennsylvania,Unaffiliated,Charter
101445030,4/18/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Mastery CS - Gratz Campus,19140,Philadelphia,3,Pennsylvania,Unaffiliated,Charter
101445030,4/18/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Mastery CS - Gratz Campus,19140,Philadelphia,60,Pennsylvania,Unaffiliated,Charter
101516102,3/14/2024,Gallery Lessons,Adult,PreK-12,Jenkintown El Sch,19046,Jenkintown,6,Pennsylvania,Jenkintown SD,Public
101516102,3/14/2024,Gallery Lessons,6th Grade Student + Special Exhibition,PreK-12,Jenkintown El Sch,19046,Jenkintown,25,Pennsylvania,Jenkintown SD,Public
101521341,3/14/2024,Admission,Adult,PreK-12 Free,William Penn Charter School,19144-5412,Philadelphia,1,PA,Unaffiliated,Charter
101521341,3/14/2024,Admission,9th Grade Student,PreK-12 Free,William Penn Charter School,19144-5412,Philadelphia,3,PA,Unaffiliated,Charter
101521341,3/14/2024,Admission,10th Grade Student,PreK-12 Free,William Penn Charter School,19144-5412,Philadelphia,3,PA,Unaffiliated,Charter
101521341,3/14/2024,Admission,11th Grade Student,PreK-12 Free,William Penn Charter School,19144-5412,Philadelphia,3,PA,Unaffiliated,Charter
101521341,3/14/2024,Admission,12th Grade Student,PreK-12 Free,William Penn Charter School,19144-5412,Philadelphia,4,PA,Unaffiliated,Charter
101521341,3/14/2024,Admission,Adult,PreK-12 Free,William Penn Charter School,19144-5412,Philadelphia,2,PA,Unaffiliated,Charter
101445030,4/19/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Mastery CS - Gratz Campus,19140,Philadelphia,3,Pennsylvania,Unaffiliated,Charter
101445030,4/19/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Mastery CS - Gratz Campus,19140,Philadelphia,60,Pennsylvania,Unaffiliated,Charter
101445046,1/18/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,2,PA,Philadelphia City SD,Public
101445046,1/18/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,35,PA,Philadelphia City SD,Public
101445046,1/19/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,2,PA,Philadelphia City SD,Public
101445046,1/19/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,35,PA,Philadelphia City SD,Public
101446015,2/29/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,2,PA,Philadelphia City SD,Public
101446015,2/29/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,30,PA,Philadelphia City SD,Public
101446015,2/29/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,-2,PA,Philadelphia City SD,Public
101446015,2/29/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,-30,PA,Philadelphia City SD,Public
101446015,3/1/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,2,PA,Philadelphia City SD,Public
101446015,3/1/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,30,PA,Philadelphia City SD,Public
101482866,3/15/2024,Admission,Adult,PreK-12,Lehigh Valley Charter High School for the Arts,18015,Bethlehem,5,Pennsylvania,Unaffiliated,Charter
101482866,3/15/2024,Admission,12th Grade Student,PreK-12,Lehigh Valley Charter High School for the Arts,18015,Bethlehem,29,Pennsylvania,Unaffiliated,Charter
101482866,3/15/2024,Admission,12th Grade Student,PreK-12,Lehigh Valley Charter High School for the Arts,18015,Bethlehem,-1,Pennsylvania,Unaffiliated,Charter
101446015,3/1/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,-2,PA,Philadelphia City SD,Public
101446015,3/1/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Gilbert Spruance School,19149-2816,Philadelphia,-30,PA,Philadelphia City SD,Public
101446704,1/18/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,2,PA,Philadelphia City SD,Public
101446704,1/18/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,55,PA,Philadelphia City SD,Public
101344503,3/18/2024,Gallery Lessons,Adult,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,6,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,1st Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,12,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,2nd Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,12,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,12,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,4th Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,12,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,12,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,1st Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,1,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,2nd Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,-1,New Jersey,Camden City SD,Public
101344503,3/18/2024,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Dr. Henry H. Davis Family School,8105,Camden,-1,New Jersey,Camden City SD,Public
101446704,1/18/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,-2,PA,Philadelphia City SD,Public
101446704,1/18/2024,PreK-12 In-School Post-Visit Lessons,7th Grade Student,PreK-12 Free,Joseph Greenberg School,19115-3527,Philadelphia,-55,PA,Philadelphia City SD,Public
101390396,3/18/2024,Gallery Lessons,Adult,PreK-12 Free,Thomas H. Dudley Family School,8105,Camden,2,New Jersey,Camden City SD,Public
101390396,3/18/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Thomas H. Dudley Family School,8105,Camden,35,New Jersey,Camden City SD,Public
101393503,3/18/2024,Gallery Lessons,Adult,PreK-12 Free,Thomas H. Dudley Family School,8105,Camden,2,New Jersey,Camden City SD,Public
101393503,3/18/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Thomas H. Dudley Family School,8105,Camden,21,New Jersey,Camden City SD,Public
101440226,3/19/2024,Gallery Lessons,Adult,PreK-12 Free,Chester Community CS,19061,Chester,2,Pennsylvania,Unaffiliated,Charter
101440226,3/19/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Chester Community CS,19061,Chester,23,Pennsylvania,Unaffiliated,Charter
101440226,3/19/2024,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12 Free,Chester Community CS,19061,Chester,-1,Pennsylvania,Unaffiliated,Charter
101451417,3/19/2024,Gallery Lessons,Adult,PreK-12 Free,Resurrection Regional Catholic School,19152,Philadelphia,3,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101451417,3/19/2024,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Resurrection Regional Catholic School,19152,Philadelphia,40,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101451417,3/19/2024,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Resurrection Regional Catholic School,19152,Philadelphia,-8,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101512931,3/19/2024,Gallery Lessons,Adult,PreK-12 Free,Jules E. Mastbaum Area Vocational Technical High School,19134,Phila,5,Pennsylvania,Philadelphia City SD,Public
101512931,3/19/2024,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Jules E. Mastbaum Area Vocational Technical High School,19134,Phila,15,Pennsylvania,Philadelphia City SD,Public
101512931,3/19/2024,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Jules E. Mastbaum Area Vocational Technical High School,19134,Phila,15,Pennsylvania,Philadelphia City SD,Public
101512931,3/19/2024,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Jules E. Mastbaum Area Vocational Technical High School,19134,Phila,-11,Pennsylvania,Philadelphia City SD,Public
101512931,3/19/2024,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Jules E. Mastbaum Area Vocational Technical High School,19134,Phila,-12,Pennsylvania,Philadelphia City SD,Public
