school_id,school_code,school_name,principal_name,sector,network,network_from_pdf,city_council_district,grades_served,admission_category,report_type,enrollment_oct1,students_served_full_year,pct_american_indian,pct_asian,pct_black,pct_hispanic,pct_multiracial,pct_pacific_islander,pct_white,pct_iep,pct_english_learners,pct_economically_disadvantaged,student_attendance_2324,teacher_attendance_2324,pct_attend_95plus,pct_attend_90plus,dropouts_2324,graduation_rate_2324,keystone_algebra_2324,keystone_biology_2324,keystone_literature_2324,pssa_grade3_reading,pssa_grade3_8_reading,pssa_grade3_math,pssa_grade3_8_math,pssa_science,nocti_2324,pdf_url
7730,7730,Roberto Clemente School,"Zachary Lewis
Sector District",District,Network 7,Network 7,District 7,6-8,Catchment,High School,201,272.0,0.0,1.5,33.3,61.7,3.0,0.0,0.5,23.4,30.9,88.1,41.2,80.0,18.4,41.2,4.0,,,,,,12.2,,1.2,8.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7730%5D_SP_SPREE_SPOTlight.pdf
8010,8010,Abraham Lincoln High School,"Jack Nelson Jr
Sector District",District,Network 14,Network 14,District 6,9-12,Catchment,High School,2145,2472.0,0.4,6.1,32.3,39.2,4.2,0.3,17.4,15.5,35.2,71.9,46.0,86.4,23.8,46.0,205.0,70.6,14.5,18.7,35.1,,,,,,37.6,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8010%5D_SP_SPREE_SPOTlight.pdf
8020,8020,Northeast High School,"Omar Crowder
Sector District",District,Network 14,Network 14,District 10,9-12,Catchment,High School,3264,3573.0,0.4,24.2,24.1,32.4,3.7,0.3,14.8,9.2,34.7,72.3,55.7,87.6,29.7,55.7,120.0,82.8,25.7,36.7,55.7,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8020%5D_SP_SPREE_SPOTlight.pdf
8030,8030,George Washington High School,"Susan Thompson
Sector District",District,Network 14,Network 14,District 10,9-12,Catchment,High School,1880,2116.0,0.2,17.9,30.3,18.1,6.0,0.1,27.5,18.6,34.8,71.8,56.6,83.0,33.7,56.6,94.0,81.1,21.8,20.5,45.2,,,,,,78.6,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8030%5D_SP_SPREE_SPOTlight.pdf
8040,8040,Arts Academy at Rush High School,"Latoyia Bailey
Sector District",District,Network 15,Network 15,District 10,9-12,Criteria,High School,583,591.0,0.0,8.8,23.2,19.7,6.4,0.5,41.5,8.1,5.3,52.8,76.3,87.5,45.4,76.3,1.0,99.3,49.6,60.6,80.3,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8040%5D_SP_SPREE_SPOTlight.pdf
8090,8090,Swenson Arts and Technology High School,"Judith Haughton
Sector District",District,Network 14,Network 14,District 10,9-12,Citywide,High School,843,847.0,0.2,8.7,22.5,29.3,7.4,0.2,31.7,17.8,13.6,73.0,55.8,87.3,28.9,55.8,3.0,96.7,23.0,24.4,49.7,,,,,,63.5,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8090%5D_SP_SPREE_SPOTlight.pdf
8120,8120,Castor Gardens School,"Shawn McGuigan
Sector District",District,Network 10,Network 10,District 9,6-8,Catchment,High School,1267,1399.0,0.2,20.4,23.1,38.9,4.1,0.1,13.2,12.9,43.0,74.2,71.8,74.7,44.6,71.8,10.0,,,,,,31.3,,16.9,29.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8120%5D_SP_SPREE_SPOTlight.pdf
8130,8130,Northeast Community Propel Academy,"Dywonne Simpson
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,1763,1976.0,0.1,17.8,19.6,39.6,3.2,0.1,19.6,11.3,39.5,71.0,67.4,79.4,39.7,67.4,12.0,,,,,21.2,30.0,22.6,20.5,34.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8130%5D_SP_SPREE_SPOTlight.pdf
8160,8160,Charles C.A. Baldi School,"Bianca Gillis
Sector District",District,Network 10,Network 10,District 10,6-8,Catchment,High School,1512,1675.0,0.1,29.6,12.8,8.7,4.3,0.2,44.4,11.4,32.3,69.4,83.8,88.8,58.5,83.8,9.0,,,,,,52.6,,36.9,48.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8160%5D_SP_SPREE_SPOTlight.pdf
8200,8200,Ethan Allen School,"Cassandra Houston
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,912,1042.0,0.1,9.3,21.1,52.1,3.7,0.1,13.6,10.1,45.4,74.2,69.6,91.8,40.1,69.6,5.0,,,,,16.5,18.1,16.5,11.4,28.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8200%5D_SP_SPREE_SPOTlight.pdf
8210,8210,Joseph H. Brown School,"Luke Zeller
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,445,489.0,0.0,3.4,34.4,37.3,5.4,0.2,19.3,20.7,21.1,77.3,66.7,91.2,32.7,66.7,0.0,,,,,39.0,28.0,20.0,14.0,30.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8210%5D_SP_SPREE_SPOTlight.pdf
8230,8230,Kennedy C. Crossan School,"Khadijah Bright
Sector District",District,Network 10,Network 10,District 10,K-5,Catchment,High School,318,352.0,0.0,10.4,35.2,27.4,2.8,0.0,24.2,13.8,22.3,70.4,72.7,81.0,45.2,72.7,23.0,,,,,29.7,32.3,27.0,29.1,65.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8230%5D_SP_SPREE_SPOTlight.pdf
8240,8240,Hamilton Disston School,"Michele Hutz
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,732,864.0,0.0,2.3,31.3,51.0,3.4,0.1,11.9,15.6,30.2,77.9,52.8,76.9,29.5,52.8,1.0,,,,,14.7,15.0,7.2,9.5,33.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8240%5D_SP_SPREE_SPOTlight.pdf
8250,8250,Edwin Forrest School,,District,Network 11,Network 11,District 6,K-5,Catchment,High School,787,888.0,0.1,4.6,26.3,50.3,6.5,0.1,12.1,16.0,29.9,79.7,61.2,74.5,28.5,61.2,23.0,,,,,21.3,20.8,10.9,14.8,49.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8250%5D_SP_SPREE_SPOTlight.pdf
8260,8260,Fox Chase School,"Angelique Leizerowicz
Sector District",District,Network 10,Network 10,District 10,K-5,Catchment,High School,472,517.0,0.0,9.8,23.5,23.1,7.6,0.2,35.8,22.9,18.4,63.4,73.9,91.7,45.5,73.9,23.0,,,,,52.7,51.3,42.7,38.2,71.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8260%5D_SP_SPREE_SPOTlight.pdf
8270,8270,Thomas Holme School,"Micah Winterstein
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,734,796.0,0.3,13.8,19.2,28.6,6.5,0.1,31.5,23.2,26.0,74.1,64.8,78.9,32.8,64.8,0.0,,,,,32.2,37.0,29.5,27.7,49.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8270%5D_SP_SPREE_SPOTlight.pdf
8300,8300,Mayfair School,"William Day Jr
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,1684,1855.0,0.5,27.0,7.2,41.5,2.0,0.2,21.6,9.6,57.8,64.9,75.2,83.2,52.3,75.2,4.0,,,,,30.9,35.9,37.0,29.8,43.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8300%5D_SP_SPREE_SPOTlight.pdf
8310,8310,J. Hampton Moore School,"Timothy Glynn
Sector District",District,Network 10,Network 10,District 9,K-5,Catchment,High School,1136,1277.0,0.4,16.3,28.3,40.8,2.3,0.1,11.9,15.8,39.4,72.6,70.5,90.5,38.5,70.5,23.0,,,,,40.7,36.5,31.1,30.8,58.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8310%5D_SP_SPREE_SPOTlight.pdf
8340,8340,Solomon Solis-Cohen School,"Michelina Serianni
Sector District",District,Network 10,Network 10,District 6,K-5,Catchment,High School,1276,1419.0,0.2,16.9,12.9,53.9,1.4,0.1,14.6,12.3,63.1,64.9,75.0,93.6,44.2,75.0,23.0,,,,,25.8,24.1,22.6,19.2,39.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8340%5D_SP_SPREE_SPOTlight.pdf
8350,8350,Gilbert Spruance School,,District,Network 10,Network 10,District 7,K-8,Catchment,High School,1239,1411.0,0.6,10.7,30.4,45.6,1.5,0.2,11.0,17.0,40.1,74.7,66.5,76.5,42.5,66.5,3.0,,,,,33.9,25.7,31.1,16.7,30.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8350%5D_SP_SPREE_SPOTlight.pdf
8360,8360,Rhawnhurst School,"Joy Ellis
Sector District",District,Network 10,Network 10,District 10,K-5,Catchment,High School,629,679.0,0.2,28.3,16.5,28.0,2.2,0.5,24.3,10.5,45.8,70.1,72.3,86.8,42.9,72.3,23.0,,,,,38.0,36.4,28.3,30.9,49.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8360%5D_SP_SPREE_SPOTlight.pdf
8370,8370,Watson Comly School,"Raymond Realdine
Sector District",District,Network 10,Network 10,District 10,K-5,Catchment,High School,586,672.0,0.3,26.6,8.9,10.6,2.9,0.0,50.7,12.3,44.7,61.6,83.5,92.9,53.0,83.5,23.0,,,,,45.6,45.1,45.6,45.3,65.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8370%5D_SP_SPREE_SPOTlight.pdf
8380,8380,Louis H. Farrell School,"Peter Jepsen
Sector District",District,Network 10,Network 10,District 10,K-8,Catchment,High School,1145,1260.0,0.1,21.7,16.2,25.7,2.2,0.6,33.5,14.6,43.1,67.5,71.1,82.9,45.6,71.1,1.0,,,,,42.7,39.4,37.3,29.6,51.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8380%5D_SP_SPREE_SPOTlight.pdf
8390,8390,Aloysius L. Fitzpatrick School,"Jennifer Scanlan
Sector District",District,Network 11,Network 11,District 10,K-8,Catchment,High School,789,879.0,0.0,8.6,27.0,18.8,4.7,0.1,40.8,17.7,16.0,67.7,63.9,80.0,32.0,63.9,0.0,,,,,35.6,40.5,26.0,26.9,52.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8390%5D_SP_SPREE_SPOTlight.pdf
8400,8400,Anne Frank School,"Max Komins
Sector District",District,Network 10,Network 10,District 10,K-5,Catchment,High School,1482,1624.0,0.1,35.3,12.4,9.5,3.0,0.1,39.7,9.0,39.7,67.1,83.3,93.2,55.1,83.3,23.0,,,,,53.3,59.3,52.1,55.4,77.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8400%5D_SP_SPREE_SPOTlight.pdf
8410,8410,Robert B. Pollock School,"Yvette Jackson
Sector District",District,Network 11,Network 11,District 6,K-8,Catchment,High School,742,862.0,0.7,16.3,33.3,25.3,3.6,0.0,20.8,16.9,24.3,71.7,66.1,86.3,36.7,66.1,4.0,,,,,39.1,42.9,33.3,26.7,45.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8410%5D_SP_SPREE_SPOTlight.pdf
8420,8420,Stephen Decatur School,"Douglas Strobel
Sector District",District,Network 11,Network 11,District 10,K-8,Catchment,High School,966,1040.0,0.0,15.1,13.8,17.8,7.0,0.5,45.8,18.9,21.0,65.6,72.4,90.6,42.3,72.4,0.0,,,,,56.4,53.0,50.5,35.8,56.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8420%5D_SP_SPREE_SPOTlight.pdf
8430,8430,Joseph Greenberg School,"Leah Coleman
Sector District",District,Network 10,Network 10,District 10,K-8,Catchment,High School,862,903.0,0.1,37.1,11.8,8.9,0.9,0.0,41.1,14.6,21.2,48.8,91.5,91.4,63.7,91.5,1.0,,,,,76.4,76.6,83.0,60.0,82.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8430%5D_SP_SPREE_SPOTlight.pdf
8440,8440,William H. Loesche School,"Sherin Kurian
Sector District",District,Network 10,Network 10,District 10,K-5,Catchment,High School,1133,1289.0,0.2,38.0,3.7,5.4,2.8,0.1,49.8,10.9,64.3,61.4,85.3,80.5,56.0,85.3,23.0,,,,,53.0,47.7,48.0,49.9,59.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8440%5D_SP_SPREE_SPOTlight.pdf
8560,8560,The Workshop High School,"Ayanna Walker
Sector District",District,Network 12,Network 12,District 3,9-12,Citywide,High School,189,194.0,1.6,0.5,91.5,2.7,2.7,0.0,1.1,23.8,1.1,89.4,46.4,95.0,16.5,46.4,1.0,89.5,0.0,4.0,17.1,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8560%5D_SP_SPREE_SPOTlight.pdf
8770,8770,"Hancock, John Demonstration School","Melissa Bragg
Sector District",District,Network 11,Network 11,District 10,K-8,Catchment,High School,763,815.0,0.0,10.6,16.8,21.1,3.8,0.1,47.6,27.5,13.5,66.5,72.2,90.0,42.6,72.2,0.0,,,,,59.7,53.6,48.0,33.5,58.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8770%5D_SP_SPREE_SPOTlight.pdf
8780,8780,Philadelphia Virtual Academy,"David Anderson
Sector District",District,Network 13,Network 13,District 5,K-12,Virtual,High School,692,,0.1,3.3,64.6,18.6,4.6,0.0,8.7,,3.8,0.1,78.9,87.5,74.6,78.9,35.0,46.2,20.4,17.7,27.0,,32.0,,7.7,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8780%5D_SP_SPREE_SPOTlight.pdf
